Author,Closeness,Betweenness,Centrality
lragon,0.45510448783830076,0.0,0.004464285714285714
be1ief,0.4547773099174968,0.0,0.002976190476190476
JOSEFAzyq,0.46480179139988104,0.0,0.004464285714285714
seymourde,0.46411976382629355,0.0,0.004464285714285714
YZWLEO,0.45412436331316447,0.0,0.001488095238095238
evokelektrique,0.46141155222118024,0.0,0.004464285714285714
MassiAtHG,0.45412436331316447,0.0,0.001488095238095238
summerKK,0.45445060207991245,0.0,0.002976190476190476
spicyCray,0.46141155222118024,0.0,0.004464285714285714
zch513430014,0.4627616957536489,1.995954864807324e-06,0.008928571428571428
dionyang25,0.45412436331316447,0.0,0.001488095238095238
harishdurga,0.46107524642510067,0.0,0.002976190476190476
EPsheep,0.4547773099174968,0.0,0.004464285714285714
zwyao314,0.46107524642510067,0.0,0.002976190476190476
ningge123,0.46107524642510067,0.0,0.002976190476190476
WeakChickenPeng,0.46141155222118024,0.0,0.004464285714285714
120064921,0.45412436331316447,0.0,0.001488095238095238
98P,0.45445060207991245,0.0,0.002976190476190476
huangshunyang,0.46107524642510067,0.0,0.002976190476190476
dyanakiev,0.45412436331316447,0.0,0.001488095238095238
woodongwong,0.4703310320410692,0.0,0.004464285714285714
heibor,0.45412436331316447,0.0,0.001488095238095238
feikoo,0.46377950006982266,0.0,0.002976190476190476
ZxGame00,0.46107524642510067,0.0,0.002976190476190476
kasnet,0.45412436331316447,0.0,0.001488095238095238
fredmanxu,0.4624234196602618,4.076746611875417e-05,0.005952380952380952
qrong503,0.46377950006982266,0.0,0.002976190476190476
calnexus,0.46141155222118024,0.0,0.004464285714285714
cailiming94,0.46107524642510067,0.0,0.002976190476190476
zuojianghua,0.45412436331316447,0.0,0.001488095238095238
qiuzq321,0.45412436331316447,0.0,0.001488095238095238
yangkaihello,0.46107524642510067,0.0,0.002976190476190476
callmejea,0.45412436331316447,0.0,0.001488095238095238
im55cc,0.45510448783830076,0.0,0.005952380952380952
caige-phper,0.4547773099174968,0.0,0.002976190476190476
sebastiankennedy,0.45412436331316447,0.0,0.001488095238095238
hooklife,0.46377950006982266,0.0,0.002976190476190476
hawkWen,0.45412436331316447,0.0,0.001488095238095238
Nihuan000,0.45674746432869173,0.0,0.004464285714285714
suyar,0.47103145055490553,5.080708388670914e-05,0.00744047619047619
wangjikill,0.45412436331316447,0.0,0.001488095238095238
xiaonian0430,0.46107524642510067,0.0,0.002976190476190476
woodost,0.46107524642510067,0.0,0.002976190476190476
goforwork,0.4547773099174968,0.0,0.004464285714285714
cxlblm,0.45412436331316447,0.0,0.001488095238095238
duythien,0.46107524642510067,0.0,0.002976190476190476
lizhichao,0.45510448783830076,0.0,0.002976190476190476
qq781548819,0.4547773099174968,0.0,0.004464285714285714
specialbiscuit,0.46480179139988104,0.0,0.005952380952380952
phper08,0.4624234196602618,0.0,0.00744047619047619
leunico,0.45641792070363496,2.883045915832801e-06,0.010416666666666666
nandychen,0.46377950006982266,0.0,0.002976190476190476
efans007,0.4547773099174968,0.0,0.004464285714285714
Just-Nothing,0.45412436331316447,0.0,0.001488095238095238
jiancixiuxian,0.46174834897462635,0.0,0.004464285714285714
Meteor-lxx,0.46141155222118024,0.0,0.004464285714285714
deverdragon,0.46141155222118024,0.0,0.004464285714285714
xiaomemehe,0.46141155222118024,0.0,0.004464285714285714
carl007-jf,0.46107524642510067,0.0,0.002976190476190476
peking2008,0.45412436331316447,0.0,0.001488095238095238
wzfjesun,0.4554321368576228,0.0,0.00744047619047619
a952135763,0.46107524642510067,0.0,0.002976190476190476
webchen,0.45412436331316447,0.0,0.001488095238095238
sirzhangsai,0.45412436331316447,0.0,0.001488095238095238
deepsea-tyy,0.46107524642510067,0.0,0.002976190476190476
KiddoLin,0.46174834897462635,0.0,0.005952380952380952
roockey,0.45412436331316447,0.0,0.001488095238095238
trowa8509,0.45445060207991245,0.0,0.002976190476190476
imzyf,0.46174834897462635,1.478485085042462e-06,0.005952380952380952
zhusaidong,0.46107524642510067,0.0,0.002976190476190476
abdons,0.46107524642510067,0.0,0.002976190476190476
chongzi5210,0.46480179139988104,1.1088638137818466e-06,0.005952380952380952
vietsDeng,0.45412436331316447,0.0,0.001488095238095238
peixiaochen,0.4547773099174968,0.0,0.004464285714285714
xiongchao123,0.46377950006982266,0.0,0.002976190476190476
Tongzzzzz,0.45412436331316447,0.0,0.001488095238095238
Stong-chen,0.45412436331316447,0.0,0.001488095238095238
crack007,0.46582859948102956,3.186663388654022e-05,0.00744047619047619
363182860,0.46377950006982266,0.0,0.002976190476190476
semi-aurora,0.45445060207991245,0.0,0.002976190476190476
JoyYin-99,0.45412436331316447,0.0,0.001488095238095238
guanzhao,0.45510448783830076,0.0,0.002976190476190476
liuxiaojin93,0.4651435574229692,0.0,0.005952380952380952
morriszhao,0.45412436331316447,0.0,0.001488095238095238
declandragon,0.45412436331316447,0.0,0.001488095238095238
qwe840207103,0.45412436331316447,0.0,0.001488095238095238
FirstStarter,0.45412436331316447,0.0,0.001488095238095238
andy-c,0.4560888522676554,0.0,0.008928571428571428
heltstar,0.45412436331316447,0.0,0.001488095238095238
luoyou,0.46377950006982266,0.0,0.002976190476190476
AloneHbwang,0.45412436331316447,0.0,0.001488095238095238
yangqinjiang,0.46141155222118024,0.0,0.004464285714285714
amorZhu,0.45412436331316447,0.0,0.001488095238095238
kakaNeo,0.46377950006982266,0.0,0.002976190476190476
geyang0101,0.47103145055490553,0.0,0.00744047619047619
xiewenpin,0.46107524642510067,0.0,0.002976190476190476
hanierming,0.45412436331316447,0.0,0.001488095238095238
anhoder,0.46107524642510067,0.0,0.002976190476190476
lzhlo,0.46377950006982266,0.0,0.002976190476190476
kyour-cn,0.46141155222118024,0.0,0.004464285714285714
bijingshihaizi,0.45412436331316447,0.0,0.001488095238095238
ITdashu,0.4644605272358576,0.0,0.004464285714285714
DanielRuf,0.45445060207991245,0.0,0.002976190476190476
hisune,0.46107524642510067,0.0,0.002976190476190476
wike933,0.45412436331316447,0.0,0.001488095238095238
xt1234,0.45445060207991245,0.0,0.002976190476190476
lidaiwang,0.4547773099174968,0.0,0.004464285714285714
ztj1993,0.45412436331316447,0.0,0.001488095238095238
jiaxinyin,0.4570774841728599,0.0,0.004464285714285714
laofahai,0.45510448783830076,0.0,0.005952380952380952
ftdtian,0.45445060207991245,0.0,0.002976190476190476
liangwhGH,0.46174834897462635,0.0,0.005952380952380952
suryluk,0.46208563776131345,0.0028874813710879285,0.005952380952380952
joyqhs,0.4644605272358576,5.5755466724719576e-06,0.004464285714285714
yfgcq,0.45412436331316447,0.0,0.001488095238095238
shiyifei,0.45641792070363496,0.0,0.002976190476190476
EthanChenLi,0.4547773099174968,0.0,0.004464285714285714
LoaderWang,0.45412436331316447,0.0,0.001488095238095238
thathappiness,0.46377950006982266,0.0,0.002976190476190476
HjokXnx,0.46377950006982266,0.0,0.002976190476190476
masihfathi,0.45445060207991245,0.0,0.002976190476190476
frank0v0,0.46141155222118024,0.0,0.004464285714285714
zhao666888,0.45641792070363496,0.0,0.002976190476190476
qidong364482611,0.46107524642510067,0.0,0.002976190476190476
dogyford,0.46107524642510067,0.0,0.002976190476190476
tianya441523,0.4624234196602618,0.0,0.00744047619047619
rad8329,0.45445060207991245,0.0,0.002976190476190476
caiking,0.46310046712682146,2.089944273785023e-05,0.005952380952380952
im050,0.46377950006982266,0.0,0.002976190476190476
hujinhuaP,0.4644605272358576,0.0,0.004464285714285714
beckjiang218,0.46377950006982266,6.086430266758134e-05,0.013392857142857142
DlenoDing,0.45412436331316447,0.0,0.001488095238095238
ruke318,0.45445060207991245,0.0,0.002976190476190476
galen-hlh,0.45412436331316447,0.0,0.001488095238095238
juan-morales,0.45445060207991245,0.0,0.002976190476190476
langshen,0.46377950006982266,0.0,0.002976190476190476
957651480,0.45412436331316447,0.0,0.001488095238095238
gavin887,0.4554321368576228,8.870910510254773e-07,0.005952380952380952
928799934,0.4547773099174968,0.0,0.004464285714285714
Dexter0215,0.46107524642510067,0.0,0.002976190476190476
xucarry,0.45412436331316447,0.0,0.001488095238095238
anviod,0.45412436331316447,0.0,0.001488095238095238
suhanyujie,0.4547773099174968,0.0,0.004464285714285714
baseSky,0.45445060207991245,0.0,0.002976190476190476
kuange,0.4554321368576228,0.0,0.00744047619047619
tqrj,0.45445060207991245,0.0,0.002976190476190476
xuanyingcool,0.46107524642510067,0.0,0.002976190476190476
longhtml,0.46411976382629355,0.0,0.004464285714285714
luckart,0.4554321368576228,0.0,0.004464285714285714
axotion,0.45412436331316447,0.0,0.001488095238095238
minms,0.46107524642510067,0.0,0.002976190476190476
shuqiangzhou,0.4547773099174968,0.0,0.002976190476190476
haxqer,0.45412436331316447,0.0,0.001488095238095238
guchangsheng,0.45510448783830076,0.0,0.005952380952380952
vim-z,0.35124666190740594,0.0,0.002976190476190476
xiao872380658,0.3504682759530405,0.0,0.002976190476190476
linyoungyoung,0.35027421821441757,0.0,0.001488095238095238
clearair,0.35027421821441757,0.0,0.001488095238095238
weika520,0.35124666190740594,0.0,0.002976190476190476
z88841865,0.35027421821441757,0.0,0.001488095238095238
zhuwei913,0.35202851313034955,0.0,0.005952380952380952
xfni,0.40088418130243225,0.0,0.002976190476190476
iflamed,0.35027421821441757,0.0,0.001488095238095238
1291061979,0.35027421821441757,0.0,0.001488095238095238
carpcai,0.3504682759530405,0.0,0.002976190476190476
beatwade,0.35202851313034955,0.0,0.005952380952380952
danielesk,0.35027421821441757,0.0,0.001488095238095238
Tinywan,0.36293473212578203,0.0,0.004464285714285714
youyoubao,0.35124666190740594,0.0,0.002976190476190476
kongxiangtao,0.35027421821441757,0.0,0.001488095238095238
diluy,0.3142549617959454,0.0,0.001488095238095238
yumufeng,0.3212774190427822,0.0,0.001488095238095238
cyy,0.3240754293520687,0.0,0.001488095238095238
nightelforc,0.3710236000558581,0.0,0.001488095238095238
cgjcgs,0.3710236000558581,0.0,0.001488095238095238
yiqunhaitun,0.3710236000558581,0.0,0.001488095238095238
Phoenix-s,0.37189608353629516,0.0,0.002976190476190476
chenglh,0.375204767553522,0.0,0.005952380952380952
laishaolin,0.371241336910351,0.0,0.002976190476190476
MrxuanJ,0.3710236000558581,0.0,0.001488095238095238
xuyang404,0.3710236000558581,0.0,0.001488095238095238
stevenscl,0.371241336910351,0.0,0.002976190476190476
yue00er,0.37211484593837535,0.0,0.004464285714285714
18355533677,0.3190091972240232,0.0,0.001488095238095238
T1986513441,0.33612924447143366,0.0,0.001488095238095238
MarsWgl,0.0,0.0,0.0
excxapp,0.0,0.0,0.0
ChenJinchuang,0.0,0.0,0.0
gxccidc,0.0,0.0,0.0
FebruaryZhang,0.32810956332740565,0.0,0.001488095238095238
garenlyu1993,0.32810956332740565,0.0,0.001488095238095238
yongyuanfan,0.0,0.0,0.0
benhuang1024,0.3211143340584965,0.0,0.001488095238095238
youfbi008,0.0,0.0,0.0
hiccup711,0.31316595945308817,0.0,0.001488095238095238
qiqiguoguo,0.0,0.0,0.0
Liangxiaowu,0.0,0.0,0.0
jjsty1e,0.0,0.0,0.0
Talyang,0.0,0.0,0.0
lear2012,0.0,0.0,0.0
xybingbing,0.0,0.0,0.0
ldar,0.001488095238095238,0.0,0.001488095238095238
albisanti,0.001488095238095238,0.0,0.001488095238095238
renepardon,0.001488095238095238,0.0,0.001488095238095238
Pok09,0.001488095238095238,0.0,0.001488095238095238
hbill615,0.0,0.0,0.0
liu-jiangyuan,0.0,0.0,0.0
jlinw,0.001488095238095238,0.0,0.001488095238095238
Death-Satan,0.001488095238095238,0.0,0.001488095238095238
