Author,Closeness,Betweenness,Centrality
tianya441523,0.46283685782319883,0.0,0.007288629737609329
aprchen,0.5123479321545236,0.002079191308881965,0.11370262390670553
jxy918,0.5027862289105822,7.018226907642527e-05,0.10058309037900874
cjieyan,0.4733404761193329,0.0,0.004373177842565598
rad8329,0.45501976803589633,0.0,0.0029154518950437317
whistling,0.47788846295566056,4.129970176659968e-05,0.007288629737609329
SuccessGo,0.48542274052478135,0.00020375617468677834,0.013119533527696793
vvphp,0.4771830925306338,0.0,0.004373177842565598
allovine,0.4800171420779575,0.0,0.0058309037900874635
igo9go,0.47966104627522904,0.0,0.004373177842565598
ennm,0.4771830925306338,0.0,0.004373177842565598
caiking,0.46350042321075896,2.005449878446836e-05,0.0058309037900874635
im050,0.4644993465366442,0.0,0.0029154518950437317
xskit,0.47966104627522904,1.2484660183155642e-05,0.011661807580174927
puwei3402023,0.47299421388369334,0.0,0.0029154518950437317
Xleetoe,0.4775355172666239,8.31635102027305e-06,0.0058309037900874635
mlsjla,0.5020055049526465,0.0,0.09912536443148688
minxinqing,0.4807309222148764,1.911713590545707e-05,0.008746355685131196
hujinhuaP,0.46516769092015015,0.0,0.004373177842565598
kai-xx,0.47299421388369334,0.0,0.0029154518950437317
beckjiang218,0.46416589402656766,5.8403618659837914e-05,0.013119533527696793
wojiukankan,0.47299421388369334,0.0,0.0029154518950437317
DlenoDing,0.4546997822637192,0.0,0.0014577259475218659
jqhph,0.5119422726674654,0.0007979212309962678,0.1107871720116618
zhou01,0.47788846295566056,4.129970176659968e-05,0.007288629737609329
wujunze,0.48983567452955207,0.0036862921816548763,0.043731778425655975
Jamlee,0.4785959218201397,3.1921006150113855e-06,0.007288629737609329
Super-Boom,0.5020055049526465,0.0,0.09912536443148688
ruke318,0.45501976803589633,0.0,0.0029154518950437317
andy236726493,0.4775355172666239,0.0,0.0058309037900874635
highwayliu,0.48433190290562456,4.781288856962923e-06,0.008746355685131196
galen-hlh,0.4546997822637192,0.0,0.0014577259475218659
scguang301,0.5020055049526465,0.0,0.09912536443148688
juan-morales,0.45501976803589633,0.0,0.0029154518950437317
1920853199,0.47438231135657283,3.0058256527154786e-05,0.008746355685131196
lizhanghu,0.4782419307537047,0.0,0.0058309037900874635
wydhit,0.484694970299107,8.419898526514686e-05,0.01020408163265306
ijisong,0.4775355172666239,0.0,0.0058309037900874635
lizhanfei,0.47299421388369334,0.0,0.0029154518950437317
zhwei,0.47966104627522904,0.0,0.004373177842565598
zhong-zhen,0.4775355172666239,0.0,0.0058309037900874635
linkdrone,0.47299421388369334,0.0,0.0029154518950437317
maxsky,0.4818055815044775,0.0,0.018950437317784258
QiiSyhx,0.4803737669977777,0.0,0.007288629737609329
yaowenqiang,0.5020055049526465,0.0,0.09912536443148688
studyzhanglei,0.5051430393586005,0.000247362975629487,0.10349854227405247
GraciousVertex32,0.4733404761193329,0.0,0.004373177842565598
videni,0.47299421388369334,0.0,0.0029154518950437317
nilsir,0.47299421388369334,0.0,0.0029154518950437317
yinjiajiu,0.4736872456989075,4.190280764518384e-05,0.0058309037900874635
langshen,0.4644993465366442,0.0,0.0029154518950437317
CoolDUp,0.47966104627522904,0.0,0.004373177842565598
wilbur-yu,0.4818055815044775,0.0,0.018950437317784258
957651480,0.4546997822637192,0.0,0.0014577259475218659
gavin887,0.45598243327151533,8.512268306697028e-07,0.0058309037900874635
Barbery,0.47788846295566056,0.0,0.007288629737609329
sleep-go,0.4733404761193329,0.0,0.004373177842565598
Aaron-QL,0.4771830925306338,0.0,0.004373177842565598
928799934,0.45534020449225965,0.0,0.004373177842565598
costa92,0.4747306096762179,0.0,0.0058309037900874635
Dexter0215,0.4615154106916551,0.0,0.0029154518950437317
linjuchen,0.4821648697830043,3.30492194891761e-05,0.02040816326530612
xucarry,0.4546997822637192,0.0,0.0014577259475218659
anviod,0.4546997822637192,0.0,0.0014577259475218659
suhanyujie,0.45534020449225965,0.0,0.004373177842565598
Ckeungkin,0.4740345237382762,0.0,0.0058309037900874635
strivefatup,0.5020055049526465,0.0,0.09912536443148688
yyyThree,0.48108860891295296,7.093556922247523e-07,0.01020408163265306
lackoxygen,0.5020055049526465,0.0,0.09912536443148688
yangjieqq,0.484694970299107,2.2344905088409166e-05,0.023323615160349854
linuxlan,0.4733404761193329,0.0,0.004373177842565598
akrick,0.5023955636200534,0.0001017556921879027,0.10058309037900874
masixun71,0.47966104627522904,0.0,0.004373177842565598
baseSky,0.45501976803589633,0.0,0.0029154518950437317
kuange,0.45598243327151533,0.0,0.007288629737609329
JoeXiong,0.4775355172666239,0.0,0.0058309037900874635
yangguangwuwu,0.5020055049526465,0.0,0.09912536443148688
abnereel,0.5020055049526465,0.0,0.09912536443148688
suzhiF,0.4775355172666239,1.4192180670868076e-05,0.0058309037900874635
huazaili,0.47966104627522904,0.0,0.004373177842565598
lijiuhui,0.4733404761193329,0.0,0.004373177842565598
huxiaoguang,0.5020055049526465,0.0,0.09912536443148688
heshiweij,0.4782419307537047,1.0674114225858178e-05,0.007288629737609329
tqrj,0.45501976803589633,0.0,0.0029154518950437317
maimake,0.4771830925306338,0.0,0.004373177842565598
herenet,0.47895043731778425,0.0001514997974958392,0.008746355685131196
f39516046,0.5023955636200534,7.951877309839473e-05,0.10058309037900874
mhf-ir,0.4736872456989075,0.0,0.004373177842565598
xuanyingcool,0.4615154106916551,0.0,0.0029154518950437317
duzh,0.4771830925306338,0.0,0.004373177842565598
Johnzero,0.4771830925306338,0.0,0.004373177842565598
trising,0.4771830925306338,0.0,0.004373177842565598
allenbin,0.4736872456989075,0.0,0.0058309037900874635
longhtml,0.4648332784895821,0.0,0.004373177842565598
cooly-me,0.47438231135657283,0.0,0.004373177842565598
zoulongbo,0.47299421388369334,0.0,0.0029154518950437317
JamesChengHF,0.4736872456989075,0.0,0.0058309037900874635
doucheng,0.47966104627522904,0.0,0.004373177842565598
manaphp,0.5020055049526465,0.0,0.09912536443148688
ogreks,0.4771830925306338,0.0,0.004373177842565598
dusong0717,0.5020055049526465,0.0,0.09912536443148688
luckart,0.45598243327151533,0.0,0.004373177842565598
axotion,0.4546997822637192,0.0,0.0014577259475218659
simapple,0.5020055049526465,0.0,0.09912536443148688
minms,0.4615154106916551,0.0,0.0029154518950437317
shuqiangzhou,0.45534020449225965,0.0,0.0029154518950437317
HZMarico,0.5020055049526465,0.0,0.09912536443148688
601157475,0.5027862289105822,0.0005487879644633067,0.10204081632653061
digloong,0.4775355172666239,0.0,0.0058309037900874635
haxqer,0.4546997822637192,0.0,0.0014577259475218659
cornsauce,0.4775355172666239,0.0,0.0058309037900874635
ytd7777,0.4807309222148764,2.1322894319851183e-05,0.008746355685131196
kcloze,0.4807309222148764,8.512268306697028e-07,0.008746355685131196
a67793581,0.47299421388369334,0.0,0.0029154518950437317
phper666,0.5020055049526465,0.0,0.09912536443148688
guchangsheng,0.4556610925856298,0.0,0.0058309037900874635
touch888,0.4861526995330893,0.00144442727907338,0.016034985422740525
jonny77,0.4803737669977777,2.8284867296592914e-05,0.007288629737609329
boolw,0.4176893348701607,0.0,0.0014577259475218659
patrickkh7788,0.43278653974498577,0.0,0.004373177842565598
laiweijiemu,0.4198591495967589,0.0,0.004373177842565598
xiabin,0.4176893348701607,0.0,0.0014577259475218659
TimidHaunter,0.4176893348701607,0.0,0.0014577259475218659
david2066,0.4176893348701607,0.0,0.0014577259475218659
zllsdm006x,0.4176893348701607,0.0,0.0014577259475218659
TSMGO,0.4176893348701607,0.0,0.0014577259475218659
dyf991645,0.41958669070668964,0.0,0.0029154518950437317
icyfire,0.41795933444021255,0.0,0.0029154518950437317
daviscai,0.43307641686470777,0.0,0.004373177842565598
neooyoung,0.4176893348701607,0.0,0.0014577259475218659
cwp6,0.41904283239080287,0.0,0.0029154518950437317
chaiyanlin,0.43249705042074166,0.0,0.0029154518950437317
xiongbenwu,0.4176893348701607,0.0,0.0014577259475218659
gouchaoer,0.45089476316527805,4.701339297325761e-05,0.007288629737609329
hiicup,0.4176893348701607,0.0,0.0014577259475218659
gvzhang,0.41795933444021255,0.0,0.0029154518950437317
ata-amini,0.4176893348701607,0.0,0.0014577259475218659
stevennight,0.43570289109097626,0.0,0.0029154518950437317
chang1314,0.43570289109097626,0.0,0.0029154518950437317
RodyTime,0.4176893348701607,0.0,0.0014577259475218659
fatjiong,0.43249705042074166,0.0,0.0029154518950437317
wcaqrl,0.43776783370278183,0.00015396158175063273,0.007288629737609329
tangxunye,0.4209525327988338,0.0,0.0029154518950437317
laiheli,0.43278653974498577,0.0,0.004373177842565598
jockite,0.4176893348701607,0.0,0.0014577259475218659
penghcheng,0.41904283239080287,0.0,0.0029154518950437317
zengzhuozhen,0.4176893348701607,0.0,0.0014577259475218659
Bruce-K,0.4176893348701607,0.0,0.0014577259475218659
clarifysky,0.4176893348701607,0.0,0.0014577259475218659
phonehold,0.4176893348701607,0.0,0.0014577259475218659
jury09,0.41877143159262226,0.0,0.004373177842565598
Veitor,0.43249705042074166,0.0,0.0029154518950437317
Skycn999,0.43307641686470777,1.4187113844495046e-06,0.0058309037900874635
fsrm365,0.43249705042074166,0.0,0.0029154518950437317
jivenbest,0.41850038212233576,0.0,0.0029154518950437317
wyz9527,0.4176893348701607,0.0,0.0014577259475218659
zhouki1117,0.4176893348701607,0.0,0.0014577259475218659
abnerwei,0.41795933444021255,0.0,0.0029154518950437317
jeristiano,0.4359966893991967,0.0,0.004373177842565598
jason136766,0.43570289109097626,0.0,0.0029154518950437317
joewongex,0.41850038212233576,0.0,0.0029154518950437317
gavinz8,0.43278653974498577,0.0,0.004373177842565598
Tamce,0.41795933444021255,0.0,0.0029154518950437317
menzhu,0.4176893348701607,0.0,0.0014577259475218659
libwiki,0.4176893348701607,0.0,0.0014577259475218659
crystal9002,0.43570289109097626,0.0,0.0029154518950437317
zxl409774878,0.43570289109097626,0.0,0.0029154518950437317
zghsh123,0.4176893348701607,0.0,0.0014577259475218659
alawnchen,0.4359966893991967,0.0,0.004373177842565598
hhf666feng,0.4333666825596574,2.837422768899009e-06,0.007288629737609329
iua1024,0.4176893348701607,0.0,0.0014577259475218659
zhangchunkui123,0.4176893348701607,0.0,0.0014577259475218659
vim-z,0.35255348439422507,0.0,0.0029154518950437317
xiao872380658,0.35178622980359564,0.0,0.0029154518950437317
imyangjin,0.35159493767210914,0.0,0.0014577259475218659
linyoungyoung,0.35159493767210914,0.0,0.0014577259475218659
clearair,0.35159493767210914,0.0,0.0014577259475218659
weika520,0.35255348439422507,0.0,0.0029154518950437317
z88841865,0.35159493767210914,0.0,0.0014577259475218659
zhuwei913,0.3533240931032835,0.0,0.0058309037900874635
xfni,0.4011061354708491,0.0,0.0029154518950437317
iflamed,0.35159493767210914,0.0,0.0014577259475218659
1291061979,0.35159493767210914,0.0,0.0014577259475218659
carpcai,0.35178622980359564,0.0,0.0029154518950437317
beatwade,0.3533240931032835,0.0,0.0058309037900874635
danielesk,0.35159493767210914,0.0,0.0014577259475218659
Tinywan,0.3638621780410854,0.0,0.004373177842565598
youyoubao,0.35255348439422507,0.0,0.0029154518950437317
kongxiangtao,0.35159493767210914,0.0,0.0014577259475218659
swoft-bot,0.35178622980359564,0.0,0.0029154518950437317
cyy,0.3257345543471077,0.0,0.0014577259475218659
heywooden,0.0,0.0,0.0
T1986513441,0.3357129233535871,0.0,0.0014577259475218659
nightelforc,0.37032250308076103,0.0,0.0014577259475218659
cgjcgs,0.37032250308076103,0.0,0.0014577259475218659
yiqunhaitun,0.37032250308076103,0.0,0.0014577259475218659
Phoenix-s,0.3711728417789947,0.0,0.0029154518950437317
chenglh,0.3743966939079379,0.0,0.0058309037900874635
laishaolin,0.37053472228023426,0.0,0.0029154518950437317
MrxuanJ,0.37032250308076103,0.0,0.0014577259475218659
xuyang404,0.37032250308076103,0.0,0.0014577259475218659
stevenscl,0.37053472228023426,0.0,0.0029154518950437317
yue00er,0.3713860369781785,0.0,0.004373177842565598
FebruaryZhang,0.3278818916729253,0.0,0.0014577259475218659
garenlyu1993,0.3278818916729253,0.0,0.0014577259475218659
diluy,0.3146389734204422,0.0,0.0014577259475218659
yumufeng,0.321523167766787,0.0,0.0014577259475218659
18355533677,0.3189852443902362,0.0,0.0014577259475218659
MarsWgl,0.0,0.0,0.0
excxapp,0.0,0.0,0.0
ChenJinchuang,0.0,0.0,0.0
gxccidc,0.0,0.0,0.0
yongyuanfan,0.0,0.0,0.0
benhuang1024,0.3210442355407193,0.0,0.0014577259475218659
youfbi008,0.0,0.0,0.0
hiccup711,0.31341885137130815,0.0,0.0014577259475218659
qiqiguoguo,0.0,0.0,0.0
Liangxiaowu,0.0,0.0,0.0
Talyang,0.0,0.0,0.0
lear2012,0.0,0.0,0.0
xybingbing,0.0,0.0,0.0
ldar,0.0014577259475218659,0.0,0.0014577259475218659
albisanti,0.0014577259475218659,0.0,0.0014577259475218659
renepardon,0.0014577259475218659,0.0,0.0014577259475218659
Pok09,0.0014577259475218659,0.0,0.0014577259475218659
hbill615,0.0,0.0,0.0
liu-jiangyuan,0.0,0.0,0.0
jlinw,0.0014577259475218659,0.0,0.0014577259475218659
Death-Satan,0.0014577259475218659,0.0,0.0014577259475218659
